"","KO","Level1","Level2","Level3","Level4"
"514","K13487"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K13487  wspA; methyl-accepting chemotaxis protein WspA"
"515","K13488"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K13488  wspB; chemotaxis-related protein WspB"
"516","K13489"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K13489  wspD; chemotaxis-related protein WspD"
"517","K13490"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K13490  wspE; two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE"
"518","K13491"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K13491  wspF; two-component system, chemotaxis family, response regulator WspF"
"519","K13498"," 09100 Metabolism","  09105 Amino acid metabolism","   00400 Phenylalanine, tyrosine and tryptophan biosynthesis","    K13498  trpCF; indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase"
"520","K13507"," 09100 Metabolism","  09103 Lipid metabolism","   00561 Glycerolipid metabolism","    K13507  GAT; glycerol-3-phosphate O-acyltransferase / dihydroxyacetone phosphate acyltransferase"
"521","K13522"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00760 Nicotinate and nicotinamide metabolism","    K13522  K13522, nadM; bifunctional NMN adenylyltransferase/nudix hydrolase"
"522","K13529"," 09120 Genetic Information Processing","  09124 Replication and repair","   03410 Base excision repair","    K13529  ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II"
"523","K13530"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13530  adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase"
"524","K13531"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03400 DNA repair and recombination proteins","    K13531  adaB; methylated-DNA-[protein]-cysteine S-methyltransferase"
"525","K13532"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K13532  kinD; two-component system, sporulation sensor kinase D"
"526","K13540"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K13540  cobIJ; precorrin-2 C20-methyltransferase / precorrin-3B C17-methyltransferase"
"527","K13541"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K13541  cbiGH-cobJ; cobalt-precorrin 5A hydrolase / cobalt-factor III methyltransferase / precorrin-3B C17-methyltransferase"
"528","K13543"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K13543  hemDX; uroporphyrinogen III methyltransferase / synthase"
"529","K13566"," 09100 Metabolism","  09105 Amino acid metabolism","   00250 Alanine, aspartate and glutamate metabolism","    K13566  NIT2, yafV; omega-amidase"
"530","K13573"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03051 Proteasome","    K13573  pafC; proteasome accessory factor C"
"531","K13581"," 09140 Cellular Processes","  09143 Cell growth and death","   04112 Cell cycle - Caulobacter","    K13581  ccrM; modification methylase"
"532","K13582"," 09140 Cellular Processes","  09143 Cell growth and death","   04112 Cell cycle - Caulobacter","    K13582  podJ; localization factor PodJL"
"533","K13585"," 09140 Cellular Processes","  09143 Cell growth and death","   04112 Cell cycle - Caulobacter","    K13585  hfaA; holdfast attachment protein HfaA"
"534","K13586"," 09140 Cellular Processes","  09143 Cell growth and death","   04112 Cell cycle - Caulobacter","    K13586  hfaB; holdfast attachment protein HfaB"
"535","K13591"," 09140 Cellular Processes","  09143 Cell growth and death","   04112 Cell cycle - Caulobacter","    K13591  popA; two-component system, cell cycle response regulator PopA"
"536","K13593"," 09140 Cellular Processes","  09143 Cell growth and death","   04112 Cell cycle - Caulobacter","    K13593  tipF; cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF"
"537","K13609"," 09100 Metabolism","  09105 Amino acid metabolism","   00310 Lysine degradation","    K13609  dpkA, lhpD; delta1-piperideine-2-carboxylate reductase"
"538","K13622"," 09100 Metabolism","  09103 Lipid metabolism","   00564 Glycerophospholipid metabolism","    K13622  btaA; S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl transferase"
"539","K13623"," 09100 Metabolism","  09103 Lipid metabolism","   00564 Glycerophospholipid metabolism","    K13623  btaB; S-adenosylmethionine-diacylgycerolhomoserine-N-methlytransferase"
"540","K13626"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02035 Bacterial motility proteins","    K13626  fliW; flagellar assembly factor FliW"
"541","K13634"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13634  cysB; LysR family transcriptional regulator, cys regulon transcriptional activator"
"542","K13635"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13635  cbl; LysR family transcriptional regulator, cys regulon transcriptional activator"
"543","K13639"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13639  soxR; MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR"
"544","K13642"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13642  ftrB; CRP/FNR family transcriptional regulator, transcriptional activator FtrB"
"545","K13651"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K13651  mqsR; motility quorum-sensing regulator / GCU-specific mRNA interferase toxin"
"546","K13652"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13652  K13652; AraC family transcriptional regulator"
"547","K13654"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13654  mcbR; GntR family transcriptional regulator, colanic acid and biofilm gene transcriptional regulator"
"548","K13655"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13655  mqsA; HTH-type transcriptional regulator / antitoxin MqsA"
"549","K13657"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00543 Exopolysaccharide biosynthesis","    K13657  gumH, aceA; alpha-1,3-mannosyltransferase"
"550","K13658"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00543 Exopolysaccharide biosynthesis","    K13658  gumI; beta-1,4-mannosyltransferase"
"551","K13660"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00543 Exopolysaccharide biosynthesis","    K13660  gumM; beta-1,4-glucosyltransferase"
"552","K13665"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00543 Exopolysaccharide biosynthesis","    K13665  gumL; pyruvyltransferase"
"553","K13668"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00571 Lipoarabinomannan (LAM) biosynthesis","    K13668  pimB; phosphatidyl-myo-inositol dimannoside synthase"
"554","K13669"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00571 Lipoarabinomannan (LAM) biosynthesis","    K13669  pimE; alpha-1,2-mannosyltransferase"
"555","K13670"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K13670  pimF; putative glycosyltransferase"
"556","K13671"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00571 Lipoarabinomannan (LAM) biosynthesis","    K13671  K13671; alpha-1,2-mannosyltransferase"
"557","K13683"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00543 Exopolysaccharide biosynthesis","    K13683  wcaE; putative colanic acid biosynthesis glycosyltransferase WcaE"
"558","K13686"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00572 Arabinogalactan biosynthesis - Mycobacterium","    K13686  aftA; galactan 5-O-arabinofuranosyltransferase"
"559","K13687"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00571 Lipoarabinomannan (LAM) biosynthesis","    K13687  aftB; arabinofuranosyltransferase"
"560","K13688"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01003 Glycosyltransferases","    K13688  chvB, cgs, ndvB; cyclic beta-1,2-glucan glucanotransferase"
"561","K13694"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K13694  mepS, spr; murein DD-endopeptidase / murein LD-carboxypeptidase"
"562","K13702"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K13702  ABHD10; abhydrolase domain-containing protein 10"
"563","K13706"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K13706  ABHD14; abhydrolase domain-containing protein 14"
"564","K13727"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K13727  pdc; phenolic acid decarboxylase"
"565","K13730"," 09160 Human Diseases","  09171 Infectious disease: bacterial","   05100 Bacterial invasion of epithelial cells","    K13730  inlA; internalin A"
"566","K13731"," 09160 Human Diseases","  09171 Infectious disease: bacterial","   05100 Bacterial invasion of epithelial cells","    K13731  inlB; internalin B"
"567","K13735"," 09160 Human Diseases","  09171 Infectious disease: bacterial","   05135 Yersinia infection","    K13735  yeeJ; adhesin/invasin"
"568","K13745"," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K13745  ddc; L-2,4-diaminobutyrate decarboxylase"
"569","K13766"," 09100 Metabolism","  09105 Amino acid metabolism","   00280 Valine, leucine and isoleucine degradation","    K13766  liuC; methylglutaconyl-CoA hydratase"
"570","K13767"," 09100 Metabolism","  09103 Lipid metabolism","   00071 Fatty acid degradation","    K13767  fadB; enoyl-CoA hydratase"
"571","K13770"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13770  ysiA, fadR; TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein"
"572","K13771"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13771  nsrR; Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor"
"573","K13772"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13772  rirA; Rrf2 family transcriptional regulator, iron-responsive regulator"
"574","K13774"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00907 Pinene, camphor and geraniol degradation","    K13774  atuB; citronellol/citronellal dehydrogenase"
"575","K13776"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00907 Pinene, camphor and geraniol degradation","    K13776  atuH; citronellyl-CoA synthetase"
"576","K13777"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00907 Pinene, camphor and geraniol degradation","    K13777  atuF; geranyl-CoA carboxylase alpha subunit"
"577","K13778"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00907 Pinene, camphor and geraniol degradation","    K13778  atuC; geranyl-CoA carboxylase beta subunit"
"578","K13779"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00907 Pinene, camphor and geraniol degradation","    K13779  atuE; isohexenylglutaconyl-CoA hydratase"
"579","K13786"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K13786  cobR; cob(II)yrinic acid a,c-diamide reductase"
"580","K13789"," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00900 Terpenoid backbone biosynthesis","    K13789  GGPS; geranylgeranyl diphosphate synthase, type II"
"581","K13794"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13794  tcuR; LysR family transcriptional regulator, regulatory protein for tcuABC"
"582","K13795"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99982 Energy metabolism","    K13795  citB, tcuB; citrate/tricarballylate utilization protein"
"583","K13796"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99982 Energy metabolism","    K13796  cobZ, tcuA; tricarballylate dehydrogenase"
"584","K13810"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K13810  tal-pgi; transaldolase / glucose-6-phosphate isomerase"
"585","K13815"," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K13815  rpfG; two-component system, response regulator RpfG"
"586","K13819"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99982 Energy metabolism","    K13819  K13819; NifU-like protein"
"587","K13821"," 09100 Metabolism","  09105 Amino acid metabolism","   00250 Alanine, aspartate and glutamate metabolism","    K13821  putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase"
